title	level	works_count	cited_by_count	page_edits	len	views	references
Cherenkov_Telescope_Array	4	2526	15716	145.0	10967	1745.0	3.0
Protein_microarray	5	2526	81710	334.0	23020	5898.0	20.0
Protein_microarray	5	914	40829	334.0	23020	5898.0	20.0
Protein_microarray	2	626	4887	334.0	23020	5898.0	20.0
Juvenile_dermatomyositis	3	2526	39129	116.0	9706	3246.0	6.0
Lunar_craters	3	2526	25178	337.0	21044	13949.0	7.0
Ruin_theory	3	2526	24800	76.0	11246	3885.0	9.0
Ruin_theory	2	717	8561	76.0	11246	3885.0	9.0
Ruin_theory	2	457	9342	76.0	11246	3885.0	9.0
Color_quantization	5	2525	36023	129.0	13278	6186.0	1.0
Coal_slurry	3	2525	8209	94.0	6177	2628.0	8.0
Triturus	2	2525	35141	332.0	62491	3766.0	39.0
Epstein–Barr_virus_infection	4	2525	47768	108.0	17241	7423.0	20.0
Chronic_wound	3	2525	73426	245.0	45077	6254.0	43.0
Solid_angle	3	2524	30639	622.0	25115	46296.0	14.0
Double_outlet_right_ventricle	3	2524	28875	50.0	3261	1442.0	1.0
Prunus_armeniaca	3	2524	26712	90.0	20623	19547.0	8.0
Myrcene	4	2524	44149	243.0	10105	21258.0	11.0
Sine-Gordon_equation	4	2524	37544	257.0	16065	5431.0	3.0
Ascocarp	3	2524	26685	129.0	6479	10051.0	2.0
Current_mirror	4	2523	19755	445.0	28125	17691.0	2.0
Peroxisome_proliferator-activated_receptor_alpha	5	2523	134601	96.0	18565	7064.0	35.0
Diffuse_axonal_injury	3	2523	76620	255.0	28198	54801.0	35.0
Running_economy	5	2523	50772	73.0	26934	3077.0	19.0
Dentigerous_cyst	3	2523	17738	100.0	30735	8799.0	28.0
Neck	3	2523	17615	736.0	12069	29662.0	11.0
12-O-Tetradecanoylphorbol-13-acetate	4	2523	81072	156.0	8376	3991.0	9.0
12-O-Tetradecanoylphorbol-13-acetate	5	1923	55333	156.0	8376	3991.0	9.0
Transport_phenomena	2	2523	62601	147.0	17269	12213.0	5.0
Fragment_crystallizable_region	3	2522	104580	66.0	5633	13642.0	8.0
Fragment_crystallizable_region	4	1091	52816	66.0	5633	13642.0	8.0
Primitive_neuroectodermal_tumor	3	2522	35968	143.0	6191	4687.0	3.0
Alport_syndrome	4	2522	42943	296.0	20960	27224.0	18.0
Delphacidae	4	2522	28358	61.0	4408	1246.0	
Trazodone	4	2522	40172	1231.0	81108	294436.0	106.0
Director_general	2	2522	1978	211.0	13287	10971.0	7.0
Free_product	3	2522	24894	106.0	8980	4536.0	1.0
Lymphotoxin	3	2522	123545	63.0	12575	1342.0	17.0
Acid	2	2521	29886	3656.0	48362	86676.0	14.0
Acid	2	1829	44190	3656.0	48362	86676.0	14.0
Leaching_model_(soil)	4	2521	27142	35.0	8212	528.0	
Surface_gravity	3	2521	46398	364.0	19654	17822.0	10.0
Interactional_justice	4	2521	79888	40.0	3518	1705.0	3.0
Virtual_instrumentation	3	2521	7886	54.0	2506	1814.0	
Distribution_center	2	2521	9253	228.0	15381	11026.0	2.0
Transcription_activator-like_effector_nuclease	5	2521	116142	194.0	26875	11072.0	41.0
Minor_histocompatibility_antigen	4	2521	57952	74.0	18802	2307.0	10.0
Alternative_investment	3	2520	15257	408.0	15912	18176.0	23.0
Alternative_investment	4	1171	13827	408.0	15912	18176.0	23.0
Rotterdam_Study	3	2520	87845	32.0	3172	653.0	1.0
Artificial_reef	3	2520	21105	917.0	39517	19559.0	39.0
Time_to_market	2	2520	29999	103.0	8351	9839.0	
Chromosomal_rearrangement	5	2520	66059	34.0	4495	3104.0	5.0
Nome_(mathematics)	4	2519	3187	55.0	5166	986.0	
List_of_antiretroviral_fixed-dose_combinations	2	2519	21385	67.0	6446	1166.0	
School_nursing	2	2519	10993	203.0	17867	2049.0	6.0
School_nursing	2	1595	6250	203.0	17867	2049.0	6.0
Equipotential	2	2519	26285	84.0	4896	4817.0	1.0
Equipotential	2	1080	11101	84.0	4896	4817.0	1.0
Dynamic_range_compression	2	2518	26678	1082.0	41642	32152.0	26.0
Radiant_heating_and_cooling	2	2518	15211	115.0	40414	6479.0	16.0
Radiant_heating_and_cooling	2	1352	15551	115.0	40414	6479.0	16.0
Spermatocyte	4	2518	61082	259.0	19455	8785.0	20.0
Cement_kiln	3	2518	21616	242.0	46993	12349.0	1.0
Airworthiness	3	2518	7080	158.0	19337	6237.0	9.0
SCIAMACHY	3	2518	42541	49.0	3275	520.0	2.0
Dental_restoration	2	2518	47843	523.0	32631	20086.0	11.0
Cutworm	4	2517	20281	114.0	7444	17330.0	4.0
Angstrom_exponent	3	2517	71605	51.0	4627	1686.0	
Advanced_oxidation_process	3	2517	91861	140.0	18424	7403.0	13.0
Urban_morphology	3	2517	19633	177.0	10812	5390.0	2.0
Integrated_reporting	3	2517	33254	195.0	28249	8056.0	31.0
Autofocus	3	2516	20899	485.0	28330	12123.0	6.0
Step-index_profile	5	2516	23910	47.0	2353	14539.0	2.0
Refuse-derived_fuel	3	2516	24218	229.0	16425	11829.0	1.0
Direct_thrombin_inhibitor	5	2516	76347	68.0	7127	6443.0	8.0
Adrenoleukodystrophy	4	2516	50559	1120.0	27810	37050.0	16.0
Animacy	2	2516	42866	230.0	23485	7929.0	5.0
Belligerent	3	2516	9143	235.0	3787	17620.0	
Chlordane	3	2516	64490	500.0	20560	9339.0	18.0
Neuromarketing	2	2516	10390	479.0	28682	8686.0	23.0
Medical_anthropology	2	2515	26255	321.0	27926	8224.0	19.0
NTU_method	5	2515	30190	66.0	5386	13608.0	
Shadowgraph	2	2515	33691	95.0	4984	5756.0	1.0
Wildlife_trade	3	2515	34631	530.0	37892	7924.0	25.0
Novelty_detection	3	2515	47550	76.0	2979	1649.0	
Mutiny	2	2515	7529	721.0	29382	41088.0	10.0
Paratyphoid_fever	3	2515	12250	261.0	19672	18517.0	16.0
Fire_ant	3	2515	41257	2465.0	35146	75659.0	47.0
Peano_axioms	2	2515	23929	991.0	42188	36373.0	37.0
Password_policy	4	2515	31244	289.0	15840	8544.0	12.0
Bayesian_vector_autoregression	3	2514	32858	62.0	5408	2557.0	3.0
Earnings_before_interest_and_taxes	2	2514	10704	336.0	4729	70267.0	3.0
Microscopic_traffic_flow_model	3	2514	48017	46.0	4335	1188.0	
Lead_oxide	2	2514	31381	44.0	850	5125.0	
Chinchilla	2	2514	36743	3761.0	18981	201405.0	16.0
Intraflagellar_transport	4	2514	129485	177.0	16289	921.0	25.0
Polonium	2	2514	22113	2583.0	66281	71955.0	89.0
Volt-ampere	5	2514	30234	259.0	6171	28577.0	2.0
Volt-ampere	5	1688	15083	259.0	6171	28577.0	2.0
Metamorphic_core_complex	4	2514	86521	91.0	5816	1166.0	8.0
Toxicogenomics	4	2514	55334	124.0	11885	958.0	19.0
Linear_actuator	3	2513	14258	454.0	20837	17914.0	1.0
Field_corn	3	2513	20971	95.0	4183	5700.0	1.0
Turbidimetry	2	2513	37354	41.0	1668	6323.0	2.0
Linear_function	2	2513	42412	608.0	4806	28571.0	2.0
Gas-filled_tube	2	2513	14535	206.0	27056	7071.0	3.0
American_politics_(political_science)	3	2513	14275	45.0	4590	725.0	10.0
Settlor	2	2513	1877	34.0	4859	2993.0	
Hyperbolic_manifold	3	2513	26651	59.0	6389	1763.0	4.0
Aquaporin_2	4	2513	70413	60.0	12068	2871.0	24.0
Ambiguity_aversion	3	2512	72047	92.0	15213	4456.0	4.0
Maximal_independent_set	5	2512	38313	157.0	39076	8989.0	14.0
Merocyanine	3	2512	52697	44.0	3358	1216.0	1.0
Net_worth	3	2512	32260	527.0	5445	41370.0	5.0
Striation_(geology)	2	2512	33091	72.0	2899	2195.0	1.0
Artificial_urinary_sphincter	3	2512	29539	109.0	31697	2472.0	38.0
Lysergic_acid_diethylamide	4	2512	51151	8463.0	142474	365234.0	146.0
Environmental_psychology	2	2511	40786	742.0	48654	14774.0	8.0
Moore–Penrose_inverse	3	2511	32101	784.0	41424	52408.0	25.0
Horseshoe_kidney	3	2511	16358	318.0	18553	10898.0	22.0
Chlorin	3	2511	47910	98.0	3990	3782.0	3.0
End_of_history	3	2511	18216	92.0	7379	19572.0	2.0
Health_effects_of_radon	3	2511	21199	301.0	96318	7380.0	86.0
GroES	4	2511	19494	67.0	34605	1001.0	73.0
GroES	5	1604	70060	67.0	34605	1001.0	73.0
Zipper_(data_structure)	2	2510	73338	158.0	11901	3398.0	7.0
Toothache	2	2510	20718	1300.0	82824	16577.0	61.0
Periostin	3	2510	58173	57.0	19403	2252.0	29.0
Trichrome_staining	4	2510	31509	43.0	5976	5292.0	1.0
Trichrome_staining	3	976	11280	43.0	5976	5292.0	1.0
Cauchy's_integral_formula	4	2510	21452	362.0	20639	34303.0	10.0
Voluntarism_(philosophy)	2	2509	31098	199.0	8021	8141.0	1.0
Sterile_insect_technique	3	2509	47660	399.0	21068	7958.0	5.0
Network_function_virtualization	3	2509	18018	352.0	32329	16041.0	22.0
Space_telescope	3	2509	16530	408.0	7634	14505.0	5.0
Sluice	2	2509	5666	394.0	10656	18471.0	9.0
Fucosylation	4	2509	78726	30.0	3889	1243.0	4.0
Agricultural_marketing	4	2508	6330	360.0	14788	22394.0	7.0
Multiset	2	2508	28032	523.0	33785	17662.0	32.0
Bean	3	2508	16015	4939.0	30626	95086.0	23.0
Outer_automorphism_group	4	2508	19729	160.0	10529	2313.0	
Almost_everywhere	2	2507	22886	161.0	9114	7381.0	6.0
White-collar_crime	2	2507	18510	923.0	25341	53538.0	21.0
Cetylpyridinium_chloride	3	2507	43974	283.0	17155	15296.0	18.0
Model_for_End-Stage_Liver_Disease	4	2507	65947	143.0	9578	14101.0	9.0
Mesylate	2	2507	20289	92.0	3899	5349.0	2.0
Mesylate	4	1217	18593	92.0	3899	5349.0	2.0
Starspot	3	2507	45968	65.0	6769	1543.0	4.0
Globules_of_fat	4	2507	59978	34.0	2287	1553.0	1.0
Informational_listening	4	2507	10844	73.0	6552	1609.0	1.0
Vortex_stretching	4	2507	48359	28.0	2566	1882.0	2.0
Tachinidae	4	2506	17698	252.0	15811	6024.0	9.0
Leukoaraiosis	4	2506	70157	122.0	9855	17824.0	13.0
Pejorative	2	2506	23033	1025.0	5602	119200.0	8.0
Craniofacial_abnormality	3	2506	37935	36.0	3188	885.0	5.0
Pierre_Auger_Observatory	3	2506	17101	259.0	19093	1660.0	7.0
Patulin	3	2506	60384	129.0	13180	3433.0	6.0
Brewster_(unit)	2	2506	10928	18.0	724	150.0	
Thermodynamics_of_micellization	5	2506	73072	97.0	17692	3746.0	8.0
Genetic_genealogy	3	2506	61333	859.0	56598	10660.0	89.0
Expected_return	3	2505	87442	82.0	4796	2728.0	2.0
Endothelin_receptor_antagonist	4	2505	69154	41.0	1232	3732.0	
Biomphalaria_glabrata	5	2505	38738	262.0	51512	1191.0	45.0
Malware_analysis	3	2505	28813	111.0	5741	2825.0	9.0
21-Hydroxylase	3	2505	37166	334.0	30012	3745.0	22.0
Dative_case	2	2505	20676	647.0	39789	25963.0	5.0
Traffic_flow	2	2505	20254	586.0	52353	15334.0	19.0
Bulk_queue	3	2505	34634	45.0	6812	674.0	14.0
Echinacea_(animal)	2	2504	25127	26.0	2829	493.0	3.0
Synbiotics	4	2504	64702	84.0	7139	3406.0	13.0
Ciona_intestinalis	3	2504	59280	178.0	13533	2659.0	14.0
Thiotepa	4	2504	46882	216.0	8076	2724.0	8.0
Linear_logic	2	2504	34680	279.0	33143	6284.0	10.0
Grammar_school	2	2503	8868	855.0	61373	50312.0	7.0
Receptor–ligand_kinetics	3	2503	76719	31.0	6260	1529.0	
LTP_induction	4	2503	162719	43.0	7474	475.0	3.0
Hydrocarbon_mixtures	3	2503	39954	14.0	1368	808.0	
Pouchitis	4	2503	67371	105.0	9529	2519.0	9.0
Acetylide	2	2503	61140	161.0	8277	4527.0	10.0
Itaconic_acid	4	2503	39624	150.0	8875	4775.0	8.0
Hellenistic_period	2	2503	5126	1412.0	151499	146610.0	46.0
Pinworm_(parasite)	3	2503	17006	1075.0	22782	51237.0	16.0
Sunflower_seed	3	2503	29468	836.0	9542	37178.0	8.0
Serializability	5	2502	40322	751.0	30944	9183.0	
NADH_dehydrogenase	4	2502	88741	33.0	3232	4493.0	4.0
Cichorium	2	2502	26935	57.0	4300	7626.0	
Telaprevir	5	2502	43324	152.0	11663	2401.0	8.0
Lagomorpha	2	2502	48251	687.0	22801	76566.0	18.0
Lifestyle_medicine	3	2502	26556	156.0	12434	3656.0	4.0
Lifestyle_medicine	2	574	3454	156.0	12434	3656.0	4.0
Printmaking	3	2501	1527	1647.0	38963	39467.0	3.0
Multiphoton_intrapulse_interference_phase_scan	5	2501	39120	45.0	8666	376.0	
Estimation_of_distribution_algorithm	2	2501	31179	102.0	27064	2146.0	33.0
Water_chiller	4	2501	18223	53.0	1453	1604.0	
Time_to_first_fix	5	2501	20127	68.0	3244	4347.0	
Boraginaceae	2	2501	24225	207.0	12279	16106.0	5.0
TMPRSS2	5	2501	89648	55.0	11912	12112.0	20.0
Perfluorooctane	4	2501	100506	34.0	3855	1014.0	3.0
Mandelbrot_set	3	2501	32337	2709.0	45933	148815.0	14.0
Array_gain	4	2500	19791	37.0	2508	1116.0	1.0
Gravitropism	5	2500	90790	782.0	21216	12600.0	17.0
Erythrocyte_aggregation	3	2500	27428	33.0	5278	1754.0	9.0
Educational_program	2	2500	18015	34.0	682	5252.0	1.0
Body_dysmorphic_disorder	2	2500	49747	1765.0	24957	373131.0	21.0
Electrofishing	3	2500	44266	111.0	8489	10913.0	2.0
Anterior_chamber_angle	3	2500	23583	12.0	1213	1297.0	2.0
Stellar_nucleosynthesis	4	2499	47571	532.0	35510	41484.0	20.0
Roughness_length	4	2499	72348	75.0	6451	3140.0	
Geriatric_oncology	3	2499	47045	67.0	13416	274.0	8.0
Common_hepatic_duct	3	2499	22007	70.0	5936	4534.0	1.0
Common_hepatic_duct	3	1207	13182	70.0	5936	4534.0	1.0
Chlorella_pyrenoidosa	4	2499	45445	81.0	3275	1473.0	2.0
BK_channel	3	2499	76770	230.0	31950	2951.0	27.0
Credit_valuation_adjustment	4	2499	29648	91.0	5939	8262.0	2.0
Sieve_analysis	2	2499	16930	291.0	18068	28357.0	
Gaussian_network_model	3	2498	24470	287.0	37022	1024.0	40.0
Axiology	2	2498	6950	310.0	28272	25701.0	3.0
Imaging_agent	3	2498	48098	22.0	178	198.0	
Foot_and_ankle_surgery	3	2498	16751	148.0	8617	1571.0	4.0
Progeria	3	2498	80141	3462.0	47975	192381.0	62.0
Colubridae	2	2498	20484	468.0	23563	41147.0	17.0
House_mouse	2	2498	57811	2032.0	60109	65571.0	76.0
House_mouse	2	2476	44273	2032.0	60109	65571.0	76.0
Theatre_studies	3	2498	7512	55.0	3980	1657.0	
Earth's_orbit	3	2498	20333	966.0	16403	78684.0	12.0
Educational_assessment	2	2497	58525	723.0	48993	31216.0	13.0
Ionospheric_dynamo_region	5	2497	50206	90.0	22007	983.0	3.0
Pinus_densiflora	2	2497	13835	144.0	4964	4632.0	4.0
Agropyron	2	2497	30191	78.0	6452	869.0	2.0
Kluyveromyces	4	2497	42527	31.0	1440	876.0	
Dantrolene	3	2497	33681	226.0	16760	21010.0	16.0
Dantrolene	4	775	11395	226.0	16760	21010.0	16.0
Inspector_general	3	2497	1634	359.0	14953	10279.0	4.0
IEEE_802.11s	5	2497	38564	260.0	13075	7045.0	18.0
Cellular_algebra	4	2496	24228	36.0	14793	235.0	7.0
Multiple_cloning_site	5	2496	176095	65.0	5428	9594.0	7.0
Surface_engineering	2	2496	70234	100.0	5334	2590.0	
Informal_education	3	2496	28718	140.0	10052	15230.0	6.0
Reverse_genetics	4	2496	86624	174.0	19258	7226.0	17.0
Tact_(psychology)	2	2496	16590	78.0	11248	1677.0	10.0
Continuous_optimization	4	2496	77114	25.0	1263	1270.0	1.0
Salt_dome	2	2495	18718	225.0	12579	10050.0	4.0
Shore_durometer	2	2495	17048	281.0	13672	27226.0	2.0
Müllerian_mimicry	2	2495	32455	337.0	32632	14550.0	30.0
Exemestane	5	2495	47634	267.0	17810	12957.0	14.0
Zona	4	2495	22314	73.0	2789	1175.0	1.0
Cooperative_game	3	2495	34037	7.0	388	1245.0	
End-group	4	2494	65865	53.0	17791	5732.0	13.0
Potassium_cyanide	3	2494	38601	631.0	12624	62576.0	7.0
Euphemism	2	2494	6538	3886.0	31318	88964.0	29.0
Print_culture	2	2494	8690	360.0	27849	2636.0	3.0
Wight	2	2494	9679	396.0	5530	24287.0	4.0
Diva	2	2494	14032	1953.0	4819	21078.0	1.0
Cardiovascular_fitness	3	2494	45235	261.0	2469	9494.0	2.0
Bigram	3	2493	45407	94.0	4475	9863.0	5.0
Friction_torque	3	2493	19721	26.0	2031	2086.0	
Filter_cake	2	2493	24840	38.0	1615	2582.0	1.0
Phylogenetic_network	4	2493	169218	115.0	9432	1551.0	14.0
Emotion_perception	3	2493	98446	122.0	47085	3393.0	47.0
Potamogetonaceae	4	2493	58667	109.0	10198	1268.0	2.0
Passer	3	2493	18263	192.0	15731	6872.0	13.0
Seesaw_mechanism	4	2493	36659	139.0	9553	4157.0	7.0
Neuraminic_acid	3	2493	68992	70.0	4988	2771.0	
Hamaker_constant	5	2493	97509	66.0	2179	4808.0	2.0
Angular_spectrum_method	3	2492	31382	37.0	6337	1733.0	
Hubble_Deep_Field	4	2492	58857	687.0	32189	30722.0	31.0
Unscented_transform	5	2492	46329	67.0	23038	3775.0	12.0
Underbalanced_drilling	4	2492	7430	65.0	6185	1557.0	
Symmetry_(physics)	4	2492	56426	323.0	25010	11542.0	
Symmetry_(physics)	2	1424	21724	323.0	25010	11542.0	
Sesbania	2	2492	25445	94.0	6585	3851.0	3.0
Predictive_coding	3	2492	48913	68.0	22309	13732.0	1.0
Intelligence	2	2492	18825	3930.0	37437	105249.0	35.0
Iron_supplement	4	2492	21036	414.0	34812	15074.0	38.0
Iron_supplement	4	2044	30416	414.0	34812	15074.0	38.0
Iron_supplement	4	1143	8541	414.0	34812	15074.0	38.0
Iron_supplement	4	1031	18735	414.0	34812	15074.0	38.0
Delict	5	2492	3379	169.0	8414	6927.0	1.0
VNIR	3	2492	31709	31.0	3804	1435.0	1.0
Inverse_gas_chromatography	3	2492	50662	63.0	12776	767.0	2.0
Memory_map	3	2492	25707	71.0	3913	4989.0	2.0
X_band	2	2492	19388	255.0	11743	28275.0	1.0
Dangerous_goods	2	2491	5355	711.0	25184	26433.0	13.0
Dangerous_goods	3	876	4020	711.0	25184	26433.0	13.0
Flavin_mononucleotide	4	2491	81673	100.0	4333	7274.0	1.0
Plastoquinone	5	2491	104355	134.0	13884	4069.0	9.0
Portulaca	2	2491	15887	117.0	13134	44490.0	2.0
Capability_approach	2	2491	43779	370.0	70099	23856.0	84.0
Double-precision_floating-point_format	3	2491	32330	524.0	18069	81230.0	4.0
Respirometry	2	2491	58848	196.0	25470	1719.0	
Aquifer_test	5	2491	31679	175.0	14959	2501.0	11.0
Homo_economicus	2	2490	24823	482.0	28069	20189.0	7.0
Catalyst_support	3	2490	67036	60.0	8869	3334.0	7.0
Prostatic_acid_phosphatase	4	2490	55831	85.0	11586	2947.0	25.0
Transmissible_spongiform_encephalopathy	5	2490	84557	510.0	39726	31635.0	30.0
Conidiation	4	2490	71044	32.0	1374	174.0	2.0
Beam_waveguide_antenna	5	2490	9892	44.0	6351	1212.0	
Strategic_business_unit	2	2490	62424	207.0	3326	11391.0	
Base_flow_(random_dynamical_systems)	3	2489	42162	20.0	3006	67.0	
Chaparral	2	2489	54104	1274.0	36842	38996.0	26.0
Chinatown	2	2489	11078	4745.0	71649	40790.0	56.0
BAPTA	3	2489	99022	85.0	3088	1370.0	1.0
Cold_wave	2	2489	13286	690.0	75760	13466.0	49.0
Cold_wave	2	592	6572	690.0	75760	13466.0	49.0
Femtochemistry	4	2489	63888	128.0	5702	3700.0	6.0
Shift_operator	4	2489	17784	141.0	9481	8333.0	1.0
Energy_subsidy	4	2489	29657	417.0	41913	5342.0	59.0
Fire-control_radar	5	2489	25779	74.0	6014	7653.0	2.0
Blackwater_(waste)	2	2488	25456	194.0	3664	10122.0	1.0
Bioarchaeology	2	2488	24146	222.0	61924	2518.0	58.0
Ocean_observations	2	2488	31953	132.0	16098	254.0	19.0
Contract_farming	3	2488	16005	121.0	19585	5497.0	5.0
Deindustrialization	2	2488	20034	526.0	17219	18685.0	26.0
Undo	2	2488	46734	282.0	20150	12814.0	11.0
Ferromanganese	3	2488	37686	83.0	5112	2981.0	3.0
Serial_binary_adder	4	2487	17543	44.0	2127	1766.0	
Transistor_array	4	2487	22157	24.0	2804	581.0	
Enstrophy	4	2487	51924	51.0	3199	2623.0	2.0
Impedance_cardiography	5	2487	34752	103.0	20196	2355.0	8.0
Diospyros_kaki	2	2487	16791	277.0	18506	18465.0	7.0
Communicative_action	2	2487	41169	77.0	7216	3664.0	
Autonomic_neuropathy	4	2487	30406	105.0	7003	10962.0	4.0
Diacetylene	4	2487	46725	115.0	3629	1595.0	2.0
Artocarpus	2	2487	16698	266.0	15945	5791.0	2.0
Royal_jelly	2	2487	30689	813.0	22034	86980.0	38.0
Large_Helical_Device	3	2487	21108	95.0	5040	1562.0	3.0
Vaginal_yeast_infection	3	2487	16134	417.0	26435	25841.0	29.0
Graph_embedding	3	2487	26658	125.0	13325	5875.0	10.0
Metro_Ethernet	4	2486	13723	344.0	12368	7363.0	11.0
Convertible_bond	3	2486	22316	377.0	36340	20887.0	7.0
Jury_trial	3	2486	5660	1618.0	101341	49207.0	73.0
Bird_migration	2	2486	62893	1652.0	88362	56371.0	113.0
Paracoccidioides_brasiliensis	2	2486	44866	78.0	19729	2381.0	31.0
Finger_joint	2	2486	32597	319.0	1732	6477.0	
Streptomyces_griseus	4	2486	52198	99.0	18182	4071.0	23.0
Split-radix_FFT_algorithm	5	2485	34273	67.0	8072	1500.0	
Nuclear_envelope	3	2485	76880	1079.0	18747	17289.0	26.0
Psittacosis	2	2485	20633	337.0	13624	22664.0	9.0
Psittacosis	2	1846	8963	337.0	13624	22664.0	9.0
Rhodospirillaceae	3	2485	61713	52.0	2736	1104.0	
CDF-based_nonparametric_confidence_interval	3	2485	60914	63.0	9410	1302.0	6.0
E-Science	3	2485	21599	222.0	21360	1147.0	9.0
Bulla_(seal)	3	2485	17707	227.0	17136	7232.0	7.0
Cervical_cerclage	4	2484	34413	153.0	12207	38884.0	10.0
Reading_list	2	2484	973	20.0	316	291.0	
List_of_countries_by_total_wealth	2	2484	35706	1081.0	40735	179731.0	4.0
Thermophotovoltaic	3	2483	39954	160.0	34840	3683.0	15.0
Assessment_centre	2	2483	17352	76.0	8036	5797.0	8.0
Kernel_Fisher_discriminant_analysis	4	2483	48600	138.0	17460	1797.0	15.0
Vapour_pressure_of_water	3	2483	46322	287.0	10554	36432.0	11.0
Mass_drug_administration	3	2483	39504	78.0	38079	1238.0	36.0
Duodenal_bulb	3	2483	18780	28.0	2131	3502.0	1.0
Deep_hypothermic_circulatory_arrest	4	2483	40054	158.0	50382	6958.0	61.0
Tag_SNP	5	2483	134666	61.0	24214	2063.0	17.0
Suggestibility	2	2483	57667	264.0	41528	8377.0	59.0
GUS_reporter_system	5	2482	75361	103.0	9610	6732.0	
Geoarchaeology	2	2482	16249	132.0	12591	2369.0	1.0
Data_link	2	2482	6078	170.0	2710	7241.0	
Data_link	2	721	2105	170.0	2710	7241.0	
Polylysine	2	2482	76541	87.0	9394	5664.0	10.0
High-energy_astronomy	3	2481	14634	57.0	2125	902.0	2.0
Stereotaxy	3	2481	46351	17.0	1379	458.0	
Pinch_analysis	3	2481	32525	174.0	10870	5583.0	2.0
ATM_card	3	2481	20016	323.0	6410	16970.0	
ATM_card	3	2366	9625	323.0	6410	16970.0	
Sobriety	2	2481	36298	341.0	6716	19859.0	5.0
Phenolic_acid	3	2481	104712	98.0	3489	6223.0	2.0
Merger_control	3	2481	8353	90.0	15533	2476.0	
Index_fund	5	2481	32190	792.0	36776	68472.0	31.0
Index_fund	3	1113	5166	792.0	36776	68472.0	31.0
B1_cell	5	2480	142003	1.0	91	20.0	
Indulgence	2	2480	13725	1403.0	55527	81926.0	28.0
Collaborative_Care	3	2480	56394	39.0	1416	517.0	
Triptolide	3	2480	33216	53.0	9038	1677.0	7.0
Contamination_control	3	2480	8523	128.0	10963	2240.0	7.0
Optical_correlator	3	2479	18759	43.0	3173	1044.0	
Optical_correlator	2	564	5363	43.0	3173	1044.0	
Business_continuity_planning	2	2479	11308	1138.0	41077	35439.0	22.0
Tax_exemption	2	2479	5311	307.0	20639	17876.0	3.0
Air_compressor	2	2479	7381	536.0	11117	46432.0	10.0
Standard_Generalized_Markup_Language	4	2479	20410	618.0	32924	10953.0	16.0
Glycophorin	3	2479	75217	54.0	2914	2735.0	1.0
Complement_membrane_attack_complex	4	2479	98596	119.0	8420	11137.0	8.0
Ionic_polymerization	5	2479	61517	33.0	6990	1537.0	5.0
Chrysanthemum_×_morifolium	2	2478	19210	73.0	12740	13494.0	5.0
Sexual_conflict	3	2478	102455	517.0	67822	11557.0	57.0
Scaphoid_bone	3	2478	33251	242.0	10387	15292.0	4.0
Nameplate_capacity	4	2478	23354	49.0	6351	11650.0	
Resource_mobilization	4	2478	66913	104.0	14771	15785.0	13.0
Intercellular_adhesion_molecule	4	2477	89775	49.0	1818	1577.0	1.0
Language_disorder	3	2477	113587	89.0	10641	9597.0	10.0
Language_disorder	2	2280	49849	89.0	10641	9597.0	10.0
Machine_perfusion	4	2477	39054	151.0	66610	778.0	86.0
Deamidation	3	2477	78446	62.0	7806	5164.0	7.0
System_administrator	2	2477	5851	1319.0	12610	43680.0	1.0
State_law	3	2477	4372	6.0	556	1783.0	
Heavy_chain	3	2477	47342	30.0	400	158.0	
Use_case_diagram	5	2476	14291	201.0	3136	38797.0	
P-Xylene	3	2476	34096	226.0	10599	8937.0	6.0
Amaryllidaceae	2	2476	25143	549.0	67184	20696.0	77.0
Pulsed_field_gradient	3	2476	81011	22.0	1962	898.0	2.0
Inositol_trisphosphate_receptor	4	2475	151722	92.0	6844	2621.0	6.0
Trephine	2	2475	32929	64.0	1914	4905.0	
Women_of_color	3	2475	29092	236.0	42722	11495.0	40.0
Throughflow	2	2475	49862	74.0	1434	824.0	2.0
Microsporum	4	2475	25734	81.0	3327	5985.0	1.0
Grand_canonical_ensemble	3	2475	67258	318.0	35862	17033.0	9.0
Single_parent	2	2475	45506	2116.0	51338	29740.0	72.0
Single_parent	2	1582	27750	2116.0	51338	29740.0	72.0
Single_parent	2	460	10660	2116.0	51338	29740.0	72.0
Biomedical_sciences	2	2475	4882	197.0	12706	21603.0	10.0
Electrotherapy	3	2475	19283	516.0	21337	15852.0	23.0
Electrotherapy	3	770	6962	516.0	21337	15852.0	23.0
Anti-lock_braking_system	3	2475	12753	1951.0	54885	100225.0	54.0
Synaptic_scaling	5	2474	144724	59.0	16243	1401.0	1.0
M-estimator	3	2474	56019	231.0	21029	8697.0	18.0
Probucol	3	2474	50245	69.0	5055	1553.0	4.0
Paganism	3	2474	8370	3993.0	44954	253196.0	31.0
Extramedullary_hematopoiesis	4	2474	35388	73.0	13751	8183.0	17.0
Supply_network	3	2474	31387	66.0	5737	2366.0	1.0
Automotive_battery	4	2474	20842	1527.0	25132	35115.0	32.0
Paragenesis	3	2473	34965	18.0	1448	1137.0	1.0
Pidgin	3	2473	15279	1090.0	15689	105132.0	9.0
Health_Insurance_Portability_and_Accountability_Act	3	2473	20444	1303.0	66186	100553.0	33.0
Nursing_diagnosis	3	2473	12841	236.0	14962	25526.0	22.0
Occipital_bone	3	2473	27195	305.0	14422	25273.0	3.0
Occipital_bone	2	2126	32844	305.0	14422	25273.0	3.0
Occipital_bone	2	752	6728	305.0	14422	25273.0	3.0
